ID_compound,SMILES,Common_name,Biological Activity,Pathogen,Category,IC50 (µM),Experiment Type,IC50(µg/ml),CC50,Ki,EC50_invitro,EC50_viral,% Inhibition,Tested at [C],Molecular Weight,Origin,Formula,Family,Sub_family,Nature,Reference,ID_ref,PUBCHEM_CID
3482,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,334.42,,C18H26N2O4,,,,AID_1479145,,4922
3483,CC1=C(OC(=O)O1)COC(=O)[C@H]2C(S[C@H]3N2C(=O)[C@H]3NC(=O)[C@@H](C4=CC=CC=C4)N)(C)C.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,497.96,,C21H24ClN3O7S,,,,AID_1479145,,6917773
3484,C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@H]2O)O[C@@H]3[C@@H](CC=C(O3)CN)N)N)N)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,447.53,,C19H37N5O7,,,,AID_1479145,,65453
3485,CC1=C(C(=C(C2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)OC(=O)C3=CN=CC=C3)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,535.81,,C35H53NO3,,,,AID_1479145,,27990
3486,CC(C)(C)NCC(C1=CC=CC=C1Cl)O.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,264.2,,C12H19Cl2NO,,,,AID_1479145,,5702285
3487,CCOC(=O)NNC1=NN=CC2=CC=CC=C21.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,268.7,,C11H13ClN4O2,,,,AID_1479145,,19604
3488,C1CC(CCC1CN)C(=O)OC2=CC=C(C=C2)CCC(=O)O.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,341.84,,C17H24ClNO4,,,,AID_1479145,,34001
3489,C1CCS(=O)(=O)N(C1)C2=CC=C(C=C2)S(=O)(=O)N,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,290.37,,C10H14N2O4S2,,,,AID_1479145,,5356
3490,C1=CC(=CN=C1)C(=O)OCC(COC(=O)C2=CN=CC=C2)(COC(=O)C3=CN=CC=C3)COC(=O)C4=CN=CC=C4,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,556.53,,C29H24N4O8,,,,AID_1479145,,4476
3491,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC.Cl.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,339.26,,C14H24Cl2N2O3,,,,AID_1479145,,83201
3492,C(C(C(=O)O)N)SCC(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,179.2,,C5H9NO4S,,,,AID_1479145,,1080
3493,C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,293.71,,C10H16ClN3O5,,,,AID_1479145,,26964
3494,CN1CCC2=CC3=C(C(=C2C1)OC)OCO3.Br,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,302.17,,C12H16BrNO3,,,,AID_1479145,,6419942
3495,C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,288.39,,C18H24O3,,,,AID_1479145,,5756
3496,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,246.31,,C15H18O3,,,,AID_1479145,,3965
3497,C1C[C@@H](OC1)N2C=C(C(=O)NC2=O)F,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,200.17,,C8H9FN2O3,,,,AID_1479145,,288216
3498,CC(=O)N[C@@H](CCC(=O)N)C(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,188.18,,C7H12N2O4,,,,AID_1479145,,182230
3499,CCCCOC1=CC=C(C=C1)CC(=O)NO,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,223.27,,C12H17NO3,,,,AID_1479145,,2466
3500,C1[C@@H]([C@H]([C@@H](C([C@@H]1N)O)O[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)N)N.OS(=O)(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,552.56,,C17H36N4O14S,,,,AID_1479145,,20056828
3501,CN(C)CCOC(=O)COC1=CC=C(C=C1)Cl.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,294.18,,C12H17Cl2NO3,,,,AID_1479145,,19379
3502,C1=CC(=C(C=C1C2(C3=C(C(=C(C(=C3Br)Br)Br)Br)C(=O)O2)C4=CC(=C(C=C4)O)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+],,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,838,,C20H8Br4Na2O10S2,,,,AID_1479145,,6282
3503,CCC(=O)C1=C(C=C(C=C1O)O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,182.18,,C9H10O4,,,,AID_1479145,,3362
3504,CC(=C)[C@H]1CN[C@@H]([C@H]1CC(=O)O)C(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,213.23,,C10H15NO4,,,,AID_1479145,,10255
3505,CC1=CC(=O)OC2=C1C=CC(=C2)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,176.17,,C10H8O3,,,,AID_1479145,,5280567
3506,CC[C@@H]([C@@H](C1=C2C=CC(=O)NC2=C(C=C1)O)O)NC(C)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,290.36,,C16H22N2O3,,,,AID_1479145,,688561
3507,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,230.31,,C14H18N2O,,,,AID_1479145,,3778
3508,C[N+]1(CC(CC(=C(C2=CC=CS2)C3=CC=CS3)C1)OC)C.[Br-],,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,400.41,,C17H22BrNOS2,,,,AID_1479145,,160243
3509,C[N+]1(CCCCC1)CC2COC(O2)(C3CCCCC3)C4=CC=CC=C4.[I-],,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,471.42,,C22H34INO2,,,,AID_1479145,,168884
3510,CC(C)(C)NCC(COC1=CC=CC=C1OCC2CCCO2)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,323.43,,C18H29NO4,,,,AID_1479145,,2465
3511,CC1=NC=C(C(=C1O)CO)CSSCC2=CN=C(C(=C2CO)O)C.Cl.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,441.4,,C16H22Cl2N2O4S2,,,,AID_1479145,,82325
3512,CC1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,363.24,,C18H16Cl2N2O2,,,,AID_1479145,,4177
3513,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,470.69,,C27H50O6,,,,AID_1479145,,10850
3514,CCOC1=C(C=NN(C1=O)C)N2CCOCC2,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,239.28,,C11H17N3O3,,,,AID_1479145,,3221
3515,CC1=C(C(C(=C(N1)C)C(=O)OCCC2=CC=C(C=C2)N3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5)C6=CC(=CC=C6)[N+](=O)[O-])C(=O)OC,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,686.81,,C41H42N4O6,,,,AID_1479145,,122073
3516,CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,356.23,,C12H15Cl2NO5S,,,,AID_1479145,,27200
3517,CC(C)C(CC(C)N(C)C)(C#N)C1=CC=CC=C1,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,244.38,,C16H24N2,,,,AID_1479145,,6481
3518,C/C(=C(\C1=C(C=C(C=C1)Cl)Cl)/OCCOC2=CC=C(C=C2)Cl)/N3C=CN=C3,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,423.73,,C20H17Cl3N2O2,,,,AID_1479145,,3033988
3519,CC1=NC=C(C(=N1)N)CN(C=O)/C(=C\2/CCOC(=O)S2)/C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,308.36,,C13H16N4O3S,,,,AID_1479145,,10357917
3520,CC1N2C3=CC(=C(C=C3C(=O)C(=C2S1)C(=O)O)F)N4CCN(CC4)CC5=C(OC(=O)O5)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,461.47,,C21H20FN3O6S,,,,AID_1479145,,65947
3521,CCOC(=O)OC1=C(C=C(C=C1)CCNC(=O)[C@H](CCSC)NC(=O)C)OC(=O)OCC,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,470.54,,C21H30N2O8S,,,,AID_1479145,,71137
3522,CS(=O)(=O)O.C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,443.48,,C20H21N5O5S,,,,AID_1479145,,9868041
3523,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,281.23,,C14H10F3NO2,,,,AID_1479145,,3371
3524,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,350.46,,C22H26N2O2,,,,AID_1479145,,443955
3525,CCOC(=O)C1=C(SC2=C1CCN(C2)CC3=CC=CC=C3)N,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,316.43,,C17H20N2O2S,,,,AID_1479145,,5480
3526,CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=C(C=C2)C4CCC3C4,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,323.46,,C20H21NOS,,,,AID_1479145,,5506
3527,C1CSSC1CCCCC(=O)N,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,205.35,,C8H15NOS2,,,,AID_1479145,,863
3528,CCO/C(=N/C1=C[N+](=NO1)N2CCOCC2)/[O-],,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,242.24,,C9H14N4O4,,,,AID_1479145,,5353788
3529,C[C@@H]1CC2=C(CCC(=O)C2)[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C#C)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,312.45,,C21H28O2,,,,AID_1479145,,444008
3530,CCC(=O)O[C@@H]1C[C@H]2[C@@H]3CCC4=C([C@H]3CC[C@@]2([C@H]1OC(=O)CC)C)C=CC(=C4)OC(=O)CC,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,456.58,,C27H36O6,,,,AID_1479145,,102232
3531,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,364.9,,C15H25ClN2O4S,,,,AID_1479145,,5702214
3532,CCOCC(COC1=CC=C(C=C1)NC(=O)CC[S+](C)C)O.CC1=CC=C(C=C1)S(=O)(=O)[O-],,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,499.65,,C23H33NO7S2,,,,AID_1479145,,71773
3533,CCCSS/C(=C(\C)/N(CC1=CN=C(N=C1N)C)C=O)/CCO,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,356.52,,C15H24N4O2S2,,,,AID_1479145,,5355019
3534,CCOC1=CC=C(C=C1)NC(=O)CC(C)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,223.27,,C12H17NO3,,,,AID_1479145,,14130
3535,C1C(S/C(=C(/C#N)\N2C=CN=C2)/S1)C3=CC=CC=C3Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,319.84,,C14H10ClN3S2,,,,AID_1479145,,9927058
3536,CC(=O)N(CC(=O)N(C)C)C1=CC=CC=C1,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,220.27,,C12H16N2O2,,,,AID_1479145,,19536
3537,C1=CC(=C(C=C1[C@@H]([C@@H](C(=O)O)N)O)O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,213.19,,C9H11NO5,,,,AID_1479145,,6999030
3538,C[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.[N+](=O)([O-])[O-],,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,366.41,,C18H26N2O6,,,,AID_1479145,,657381
3539,CC(C)CC1=CC=C(C=C1)C(C)C(=O)OCC2=CC=CC=N2,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,297.4,,C19H23NO2,,,,AID_1479145,,3673
3540,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,360.37,,C18H20N2O6,,,,AID_1479145,,4507
3541,CC1=C(C=C(C(=O)N1)C#N)C2=CN3C=CN=C3C=C2.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,286.72,,C14H11ClN4O,,,,AID_1479145,,115227
3542,CCC(=C(C1=CC=CC=C1)C2=CC=CC=C2)CN.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,273.81,,C17H20ClN,,,,AID_1479145,,121035
3543,C1=NC(=S)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,284.3,,C10H12N4O4S,,,,AID_1479145,,676166
3544,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCCC4)CCC5=CC(=O)CC[C@H]35,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,412.61,,C27H40O3,,,,AID_1479145,,101905
3545,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,286.42,,C19H26O2,,,,AID_1479145,,6128
3546,CC(=CCC/C(=C/CC/C(=C/CCC(=O)OC/C=C(\C)/CCC=C(C)C)/C)/C)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,400.65,,C27H44O2,,,,AID_1479145,,5282182
3547,CCC(=O)O[C@H]1CCC2C3CCC4([C@H](CCC4C3CCC2=C1)OC(=O)CC)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,388.55,,C24H36O4,,,,AID_1479145,,16141
3548,CC1(OC[C@H](O1)COC(=O)CCC2=CC=C(C=C2)OC[C@H](CNCCNC(=O)N3CCOCC3)O)C.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,546.06,,C25H40ClN3O8,,,,AID_1479145,,164457
3549,CNC1CCCN(C1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,389.43,,C20H24FN3O4,,,,AID_1479145,,65958
3550,C1=CC=C(C=C1)C2=C(C(=O)NC(=N2)N)Br,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,266.1,,C10H8BrN3O,,,,AID_1479145,,135413497
3551,C1=CC(=CC=C1O)S(=O)(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,174.18,,C6H6O4S,,,,AID_1479145,,4765
3552,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,344.31,,C12H24O11,,,,AID_1479145,,157355
3553,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4=CC=CO4)CCC5=CC(=O)CC[C@H]35,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,396.53,,C25H32O4,,,,AID_1479145,,111318
3554,C[C@@]1(C2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCN5CCCC5)N(C)C)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,527.57,,C27H33N3O8,,,,AID_1479145,,54680694
3555,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)C(F)(F)F)O.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,347.21,,C13H19Cl2F3N2O,,,,AID_1479145,,6917754
3556,CCC1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,325.8,,C9H12ClN3O4S2,,,,AID_1479145,,15763
3557,CN(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)CC(=O)C4=CC=C(C=C4)Cl.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,455.43,,C26H28Cl2N2O,,,,AID_1479145,,33611
3558,CCN1CCCC(C1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,359.9,,C21H26ClNO2,,,,AID_1479145,,8520
3559,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,290.27,,C15H14O6,,,,AID_1479145,,72276
3560,CCN(CC)CCNC(C1=CC=CC=C1)C(=O)OCCC(C)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,320.48,,C19H32N2O2,,,,AID_1479145,,5902
3561,C[C@@H]1C2=C(CN1)C=C(C=C2)C3=C(C4=C(C=C3)C(=O)C(=CN4C5CC5)C(=O)O)OC(F)F.CS(=O)(=O)O.O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,540.54,,C24H26F2N2O8S,,,,AID_1479145,,157690
3562,COCCOC1=CC(=CC=C1)S(=O)(=O)[N-]C2=NC=CC=N2.[Na+],,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,331.33,,C13H14N3NaO4S,,,,AID_1479145,,23691021
3563,CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)C2=CC=CC=C2)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,354.45,,C22H26O4,,,,AID_1479145,,2449
3564,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CS[C@@H](CN(C2=O)CC(=O)O)C3=CC=CS3.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,513.08,,C23H29ClN2O5S2,,,,AID_1479145,,443873
3565,CCN(CC)CC(=O)NC1=C(C=CC=C1C(=O)OC)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,278.35,,C15H22N2O3,,,,AID_1479145,,72137
3566,C1=CC=C(C=C1)C2=C(N=CN2)C3=CC=CC=C3,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,220.28,,C15H12N2,,,,AID_1479145,,69588
3567,C1=CC=C(C=C1)N(CCC(=O)O)C(=O)C2=C(C(=C(C=C2I)I)N)I,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,662,,C16H13I3N2O3,,,,AID_1479145,,18377
3568,C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N.Cl.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,448.41,,C21H32Cl2FN3O2,,,,AID_1479145,,11705034
3569,C1=NC2=NC=NC(=C2N1)N,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,135.13,,C5H5N5,,,,AID_1479145,,190
3570,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)CCC(=O)[O-])C)(C)C(=O)[O-].[Na+].[Na+],,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,614.73,,C34H48Na2O7,,,,AID_1479145,,636402
3571,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)OCC(=O)[O-].[Na+],,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,304.28,,C16H13N2NaO3,,,,AID_1479145,,23662369
3572,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,277.2,,C12H18Cl2N2O,,,,AID_1479145,,2783
3573,CCCCC(/C=C(\C)/C=C/C=C/C(=O)N1CCCC1=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,291.39,,C17H25NO3,,,,AID_1479145,,5354035
3574,C1=CC(=CC=C1C(CN)O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,153.18,,C8H11NO2,,,,AID_1479145,,4581
3575,CN1C(=CC(=O)N(C1=O)C)NCCN(CCCC2=CC=C(C=C2)[N+](=O)[O-])CCO.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,441.92,,C19H28ClN5O5,,,,AID_1479145,,122188
3576,COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,275.35,,C16H21NO3,,,,AID_1479145,,5092
3577,COC1=CC(=CC(=C1)OC)OC,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,168.19,,C9H12O3,,,,AID_1479145,,69301
3578,CNC(=O)C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NC)I)I)C(=O)O)I,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,1253.87,,C24H20I6N4O8,,,,AID_1479145,,25229
3579,CCN(CC)C(=O)N[C@H]1CN([C@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,338.46,,C20H26N4O,,,,AID_1479145,,6321253
3580,CC[N+]1(CCCCC1)CCOC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O.[Br-],,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,448.4,,C23H30BrNO3,,,,AID_1479145,,168088
3581,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,337.85,,C18H24ClNO3,,,,AID_1479145,,11368
3582,CC(=CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,320.39,,C20H20N2O2,,,,AID_1479145,,35455
3583,CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,364.44,,C23H24O4,,,,AID_1479145,,2898
3584,COC(=O)C1=C(C=CC(=C1)Cl)NS(=O)(=O)C(F)(F)F,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,317.67,,C9H7ClF3NO4S,,,,AID_1479145,,9861780
3585,CCCCN=C(N)N=C(N)N,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,157.22,,C6H15N5,,,,AID_1479145,,2468
3586,C(=C\C(=O)O)\C(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,116.07,,C4H4O4,,,,AID_1479145,,444266
3587,CC1=CC(=NC(=N1)C)NS(=O)(=O)C2=CC=C(C=C2)N,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,278.34,,C12H14N4O2S,,,,AID_1479145,,5343
3588,CC1=NC=C(C(=N1)N)CN(C=O)/C(=C(/CCOP(=O)(O)O)\SC(=O)C2=CC=CC=C2)/C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,466.46,,C19H23N4O6PS,,,,AID_1479145,,3032771
3589,CCCCOCCOC(=O)C1=CN=CC=C1,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,223.27,,C12H17NO3,,,,AID_1479145,,14866
3590,C1[C@@H]([C@@H]([C@H]([C@@H]([C@]1(CO)O)O)O)O)NC(CO)CO,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,267.28,,C10H21NO7,,,,AID_1479145,,444020
3591,CC(C)(C)C(=O)OC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NCC(=O)[O-].O.O.O.O.[Na+],,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,528.51,,C20H29N2NaO11S,,,,AID_1479145,,23663985
3592,CC(=O)O[C@@H]1CC2C3CCC4=C(C3CCC2([C@H]1OC(=O)C)C)C=CC(=C4)OC(=O)C5=CC=CC=C5,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,476.57,,C29H32O6,,,,AID_1479145,,17273
3593,CCO[C@H]1[C@@H]([C@H]([C@H](O1)C(COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,478.58,,C29H34O6,,,,AID_1479145,,5284629
3594,C1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,329.81,,C17H12ClNO2S,,,,AID_1479145,,28871
3595,CCCCC/C=C/C/C=C/CCCCCCCC(=O)OCC,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,308.51,,C20H36O2,,,,AID_1479145,,5365672
3596,CCCCCCCCC/C=C\C=C/C=C\C=C/C=C\C(=O)OCC,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,330.51,,C22H34O2,,,,AID_1479145,,72187525
3597,CCOC1=CC(=C(C=C1C(=O)NCC2CN(CCO2)CC3=CC=C(C=C3)F)Cl)N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,614.02,,C27H33ClFN3O10,,,,AID_1479145,,119583
3598,CCCNC(C)(C)COC(=O)C1=CC=CC=C1.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,271.79,,C14H22ClNO2,,,,AID_1479145,,101925
3599,CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,423.94,,C20H30ClN5O3,,,,AID_1479145,,167980
